Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An algorithm for constructing Darboux transformations of type I for third-order hyperbolic operators of two variables","Programming and Computer Software","","42","2","10.1134/S0361768816020092","Ekaterina Shemyakova","2016","http://link.springer.com/article/10.1134/S0361768816020092","Article"
"Approximation of a quantum algorithm for order finding","Programming and Computer Software","","42","2","10.1134/S0361768816020080","A. N. Prokopenya","2016","http://link.springer.com/article/10.1134/S0361768816020080","Article"
"Using two types of computer algebra systems to solve maxwell optics problems","Programming and Computer Software","","42","2","10.1134/S0361768816020043","D. S. Kulyabov","2016","http://link.springer.com/article/10.1134/S0361768816020043","Article"
"Parallel programing templates for remote sensing image processing on GPU architectures: design and implementation","Computing","","98","1 - 2","10.1007/s00607-014-0392-y","Yan MaLajiao ChenPeng LiuKe Lu","2016","http://link.springer.com/article/10.1007/s00607-014-0392-y","Article"
"On construction of a distributed data storage system in cloud","Computing","","98","1 - 2","10.1007/s00607-014-0399-4","Chao-Tung YangWen-Chung ShihChih-Lin HuangFuu-Cheng JiangWilliam Cheng-Chung Chu","2016","http://link.springer.com/article/10.1007/s00607-014-0399-4","Article"
"About performance and intellectuality of supercomputer modeling","Programming and Computer Software","","42","1","10.1134/S0361768816010047","V. P. Il’inI. N. Skopin","2016","http://link.springer.com/article/10.1134/S0361768816010047","Article"
"Optimization Strategies Oriented to Loop Characteristics in Software Thread Level Speculation Systems","Journal of Computer Science and Technology","","31","1","10.1007/s11390-016-1612-z","Li ShenFan XuZhi-Ying Wang","2016","http://link.springer.com/article/10.1007/s11390-016-1612-z","Article"
"Modelling Spiking Neural Network from the Architecture Evaluation Perspective","Journal of Computer Science and Technology","","31","1","10.1007/s11390-016-1611-0","Yu JiYou-Hui ZhangWei-Min Zheng","2016","http://link.springer.com/article/10.1007/s11390-016-1611-0","Article"
"Enabling collaborative MapReduce on the Cloud with a single-sign-on mechanism","Computing","","98","1 - 2","10.1007/s00607-014-0390-0","Jiaqi ZhaoJie TaoAchim Streit","2016","http://link.springer.com/article/10.1007/s00607-014-0390-0","Article"
"WebRTC-based video conferencing service for telehealth","Computing","","98","1 - 2","10.1007/s00607-014-0429-2","Julian Jang-JaccardSurya NepalBranko CellerBo Yan","2016","http://link.springer.com/article/10.1007/s00607-014-0429-2","Article"
"A hybrid cloud-P2P architecture for multimedia information retrieval on VoD services","Computing","","98","1 - 2","10.1007/s00607-014-0428-3","Vladimir RochaFabio KonRaphael CobeRenata Wassermann","2016","http://link.springer.com/article/10.1007/s00607-014-0428-3","Article"
"Adaptive scheduling algorithm for media-optimized traffic management in software defined networks","Computing","","98","1 - 2","10.1007/s00607-014-0406-9","Florin PopCiprian DobreDragos ComaneciJoanna Kolodziej","2016","http://link.springer.com/article/10.1007/s00607-014-0406-9","Article"
"AS-Index: A Structure for String Search Using n-Grams and Algebraic Signatures","Journal of Computer Science and Technology","","31","1","10.1007/s11390-016-1618-6","Camelia ConstantinCédric du MouzaWitold LitwinPhilippe RigauxThomas Schwarz","2016","http://link.springer.com/article/10.1007/s11390-016-1618-6","Article"
"Modular Timing Constraints for Delay-Insensitive Systems","Journal of Computer Science and Technology","","31","1","10.1007/s11390-016-1613-y","Hoon ParkAnping HeMarly RonckenXiaoyu SongIvan Sutherland","2016","http://link.springer.com/article/10.1007/s11390-016-1613-y","Article"
"BACH: A Bandwidth-Aware Hybrid Cache Hierarchy Design with Nonvolatile Memories","Journal of Computer Science and Technology","","31","1","10.1007/s11390-016-1609-7","Jishen ZhaoCong XuTao ZhangYuan Xie","2016","http://link.springer.com/article/10.1007/s11390-016-1609-7","Article"
"Analysis of entities in C and C++ programs and relations between them for program understanding","Programming and Computer Software","","42","1","10.1134/S0361768816010023","A. A. BelevantsevE. A. VeselevichV. P. Ivannikov","2016","http://link.springer.com/article/10.1134/S0361768816010023","Article"
"A note on software tools and technologies for delivering smart media-optimized big data applications in the cloud","Computing","","98","1 - 2","10.1007/s00607-015-0471-8","Rajiv RanjanDimitrios GeorgakopoulosLizhe Wang","2016","http://link.springer.com/article/10.1007/s00607-015-0471-8","Article"
"Alternatives of profile-guided code optimizations for one-stage compilation","Programming and Computer Software","","42","1","10.1134/S0361768816010035","O. A. Chetverina","2016","http://link.springer.com/article/10.1134/S0361768816010035","Article"
"Optimizations for High Performance Network Virtualization","Journal of Computer Science and Technology","","31","1","10.1007/s11390-016-1614-x","Fan-Fu ZhouRu-Hui MaJian LiLi-Xia ChenWei-Dong QiuHai-Bing Guan","2016","http://link.springer.com/article/10.1007/s11390-016-1614-x","Article"
"An interactive SQL relational interface for querying main-memory data structures","Computing","","97","12","10.1007/s00607-015-0452-y","Marios FragkoulisDiomidis SpinellisPanos Louridas","2015","http://link.springer.com/article/10.1007/s00607-015-0452-y","Article"
"ParVec: vectorizing the PARSEC benchmark suite","Computing","","97","11","10.1007/s00607-015-0444-y","Juan M. CebrianMagnus JahreLasse Natvig","2015","http://link.springer.com/article/10.1007/s00607-015-0444-y","Article"
"Encapsulation of partitioned parallelism into open-source database management systems","Programming and Computer Software","","41","6","10.1134/S0361768815060067","C. S. PanM. L. Zymbler","2015","http://link.springer.com/article/10.1134/S0361768815060067","Article"
"SEIP: System for Efficient Image Processing on Distributed Platform","Journal of Computer Science and Technology","","30","6","10.1007/s11390-015-1595-1","Tao LiuYi LiuQin LiXiang-Rong WangFei GaoYan-Chao ZhuDe-Pei Qian","2015","http://link.springer.com/article/10.1007/s11390-015-1595-1","Article"
"Privacy Petri Net and Privacy Leak Software","Journal of Computer Science and Technology","","30","6","10.1007/s11390-015-1601-7","Le-Jun FanYuan-Zhuo WangJing-Yuan LiXue-Qi ChengChuang Lin","2015","http://link.springer.com/article/10.1007/s11390-015-1601-7","Article"
"Automated exploit generation for stack buffer overflow vulnerabilities","Programming and Computer Software","","41","6","10.1134/S0361768815060055","V. A. PadaryanV. V. KaushanA. N. Fedotov","2015","http://link.springer.com/article/10.1134/S0361768815060055","Article"
"Eucalyptus-based private clouds: availability modeling and comparison to the cost of a public cloud","Computing","","97","11","10.1007/s00607-015-0447-8","Jamilson DantasRubens MatosJean AraujoPaulo Maciel","2015","http://link.springer.com/article/10.1007/s00607-015-0447-8","Article"
"Methods for automatic term recognition in domain-specific text collections: A survey","Programming and Computer Software","","41","6","10.1134/S036176881506002X","N. A. AstrakhantsevD. G. FedorenkoD. Yu. Turdakov","2015","http://link.springer.com/article/10.1134/S036176881506002X","Article"
"From Interest to Location: Neighbor-Based Friend Recommendation in Social Media","Journal of Computer Science and Technology","","30","6","10.1007/s11390-015-1593-3","Jin-Qi ZhuLi LuChun-Mei Ma","2015","http://link.springer.com/article/10.1007/s11390-015-1593-3","Article"
"Software assurance practices for mobile applications","Computing","","97","10","10.1007/s00607-014-0395-8","Luis CorralAlberto SillittiGiancarlo Succi","2015","http://link.springer.com/article/10.1007/s00607-014-0395-8","Article"
"Is Node.js a viable option for building modern web applications? A performance evaluation study","Computing","","97","10","10.1007/s00607-014-0394-9","Ioannis K. ChaniotisKyriakos-Ioannis D. KyriakouNikolaos D. Tselikas","2015","http://link.springer.com/article/10.1007/s00607-014-0394-9","Article"
"Roundtable: Research Opportunities and Challenges for Emerging Software Systems","Journal of Computer Science and Technology","","30","5","10.1007/s11390-015-1572-8","Xiangyu ZhangDongmei ZhangYves Le TraonQing WangLu Zhang","2015","http://link.springer.com/article/10.1007/s11390-015-1572-8","Article"
"Detecting Android Malware Using Clone Detection","Journal of Computer Science and Technology","","30","5","10.1007/s11390-015-1573-7","Jian ChenManar H. AlalfiThomas R. DeanYing Zou","2015","http://link.springer.com/article/10.1007/s11390-015-1573-7","Article"
"TagCombine: Recommending Tags to Contents in Software Information Sites","Journal of Computer Science and Technology","","30","5","10.1007/s11390-015-1578-2","Xin-Yu WangXin XiaDavid Lo","2015","http://link.springer.com/article/10.1007/s11390-015-1578-2","Article"
"Multi-Factor Duplicate Question Detection in Stack Overflow","Journal of Computer Science and Technology","","30","5","10.1007/s11390-015-1576-4","Yun ZhangDavid LoXin XiaJian-Ling Sun","2015","http://link.springer.com/article/10.1007/s11390-015-1576-4","Article"
"The method of real-time implementation of tone mapping and bloom effect","Programming and Computer Software","","41","5","10.1134/S0361768815050084","M. V. MikhaylyukP. Y. TimokhinM. A. Torgashev","2015","http://link.springer.com/article/10.1134/S0361768815050084","Article"
"CoreDevRec: Automatic Core Member Recommendation for Contribution Evaluation","Journal of Computer Science and Technology","","30","5","10.1007/s11390-015-1577-3","Jing JiangJia-Huan HeXue-Yuan Chen","2015","http://link.springer.com/article/10.1007/s11390-015-1577-3","Article"
"Representation of segment Voronoi diagram by Bezier curves","Programming and Computer Software","","41","5","10.1134/S0361768815050072","L. M. Mestetskii","2015","http://link.springer.com/article/10.1134/S0361768815050072","Article"
"Photorealistic volume scattering model in the bidirectional stochastic ray tracing problem","Programming and Computer Software","","41","5","10.1134/S0361768815050102","D. D. ZhdanovA. A. GarbulI. S. PoteminA. G. VoloboyV. A. GalaktionovS. V. ErshovV. G. Sokolov","2015","http://link.springer.com/article/10.1134/S0361768815050102","Article"
"Identifying the optimal level of parallelism in transactional memory applications","Computing","","97","9","10.1007/s00607-013-0376-3","Diego DidonaPascal FelberDerin HarmanciPaolo RomanoJörg Schenker","2015","http://link.springer.com/article/10.1007/s00607-013-0376-3","Article"
"Ultrasound image texture analysis for liver fibrosis stage diagnostics","Programming and Computer Software","","41","5","10.1134/S0361768815050059","A. V. KvostikovA. S. KrylovU. R. Kamalov","2015","http://link.springer.com/article/10.1134/S0361768815050059","Article"
"Detecting Marionette Microblog Users for Improved Information Credibility","Journal of Computer Science and Technology","","30","5","10.1007/s11390-015-1584-4","Xian WuWei FanJing GaoZi-Ming FengYong Yu","2015","http://link.springer.com/article/10.1007/s11390-015-1584-4","Article"
"CAPRA: a comprehensive approach to product ranking using customer reviews","Computing","","97","8","10.1007/s00607-015-0439-8","Erfan NajmiKhayyam HashmiZaki MalikAbdelmounaam RezguiHabib Ullah Khan","2015","http://link.springer.com/article/10.1007/s00607-015-0439-8","Article"
"Adaptation of the method of musical composition for solving the multiple sequence alignment problem","Computing","","97","8","10.1007/s00607-014-0436-3","Roman Anselmo Mora-GutiérrezMaría E. Lárraga-RamírezEric A. Rincón-GarcíaAntonin PonsichJavier Ramírez-Rodríguez","2015","http://link.springer.com/article/10.1007/s00607-014-0436-3","Article"
"Automated construction of software configuration tables for real-time systems in avionics","Programming and Computer Software","","41","4","10.1134/S0361768815040076","S. B. UtkinS. V. BatovaS. A. BlagonravovP. V. KonovalovI. O. Zharinov","2015","http://link.springer.com/article/10.1134/S0361768815040076","Article"
"Hetero-DB: Next Generation High-Performance Database Systems by Best Utilizing Heterogeneous Computing and Storage Resources","Journal of Computer Science and Technology","","30","4","10.1007/s11390-015-1553-y","Kai ZhangFeng ChenXiaoning DingYin HuaiRubao LeeTian LuoKaibo WangYuan YuanXiaodong Zhang","2015","http://link.springer.com/article/10.1007/s11390-015-1553-y","Article"
"Specification, verification, and quantification of security in model-based systems","Computing","","97","7","10.1007/s00607-015-0445-x","Samir OuchaniMourad Debbabi","2015","http://link.springer.com/article/10.1007/s00607-015-0445-x","Article"
"View to view transformations in domain specific modeling","Programming and Computer Software","","41","4","10.1134/S0361768815040039","D. V. KoznovE. V. LarchikA. N. Terekhov","2015","http://link.springer.com/article/10.1134/S0361768815040039","Article"
